k sk_rho_0.2 sk_rho_0.4 sk_rho_0.6 sk_rho_0.8
3.79010 0.82916643523920363634 0.55472693384336002609 0.29535716749730506203 0.13522021705700759675
3.82010 0.83513513186844023917 0.56314535235064488994 0.30117221612140993026 0.13795776569941420320
3.85010 0.84107245884269732361 0.57166258021195570649 0.30712705978634868842 0.14075224848685419232
3.88010 0.84698077240052893622 0.58029468814206064398 0.31324435348944967838 0.14362221776443112597
3.91010 0.85286554361826216741 0.58906183965462033392 0.31954899497405875319 0.14658966110992910359
3.94010 0.85873422017546341412 0.59798569209569718552 0.32606556543874787302 0.14967740331541262711
3.97011 0.86459489033046721396 0.60708666550777379278 0.33281591278161204439 0.15290648617806623655
4.00011 0.87045492685717995585 0.61638142391201244941 0.33981719963027012810 0.15629388749290187843
4.03011 0.87632372526156920856 0.62588595894822662835 0.34707809667380246088 0.15984927915899263540
4.06011 0.88220006740895762221 0.63559859707077359658 0.35460457221452768017 0.16357732959793178096
4.09011 0.88807997245203740277 0.64551173439985787272 0.36239799841585307316 0.16747786143285581240
4.12011 0.89395707608975483183 0.65561294302667438849 0.37045605319805413602 0.17154669882877912612
4.15011 0.89982323027504818036 0.66588644399120688888 0.37877389958962487393 0.17577685781156160427
4.18011 0.90566925728913338922 0.67631478714404824615 0.38734546787609391849 0.18015990692319566735
4.21011 0.91148577368606886751 0.68688055616829946093 0.39616466371704261995 0.18468731157937628984
4.24011 0.91726399286298998526 0.69756791852088328998 0.40522634745409680246 0.18935158754490097333
4.27011 0.92296271426694809215 0.70830672979785669341 0.41451628925737582509 0.19412688912505501881
4.30011 0.92862045128894044055 0.71916358361359888907 0.42404875620754256538 0.19903838315067667875
4.33012 0.93423720392897169340 0.73013847996811342966 0.43382374830459902171 0.20408606962176686905
4.36012 0.93981297218704185070 0.74123141886140042622 0.44384126554854519409 0.20926994853832558974
4.39012 0.94534775606315102348 0.75244240029345976772 0.45410130793938113802 0.21459001990035286855
