k sk_rho_0.2 sk_rho_0.4 sk_rho_0.6 sk_rho_0.8
0.85000 1.13625294213906413709 0.63752657049479510842 0.20150792326945460298 0.06198323280478154618
0.86000 1.13102862269379200733 0.63461535338671082318 0.20118927517093093682 0.06197647236620280886
0.87000 1.12583127010559147507 0.63171881035065668986 0.20087039694593883388 0.06196948119246135922
0.88000 1.12066087612770615145 0.62883696056299887012 0.20055133283575898862 0.06196227805968351071
0.89000 1.11551743251337587282 0.62596982320010163825 0.20023212708167165141 0.06195488174399546577
0.90000 1.11040093101584447233 0.62311741743833093388 0.19991282392495776654 0.06194731102152355173
0.91000 1.10531136338835223043 0.62027976245405158640 0.19959346760689763989 0.06193958466839397797
0.92000 1.10024872138414209211 0.61745687742362920236 0.19927410236877202143 0.06193172146073304407
0.93000 1.09521299675645522598 0.61464878152342872220 0.19895477245186127258 0.06192374017466699410
0.94000 1.09020418125853413294 0.61185549392981575245 0.19863552209744619881 0.06191565958632209987
0.95000 1.08522226664361998161 0.60907703381915534457 0.19831639554680718929 0.06190749847182461241
0.96000 1.08026724466495505084 0.60631342036781288307 0.19799743704122488297 0.06189927560730081740
0.97000 1.07533910707578161947 0.60356467275215353041 0.19767869082197986330 0.06189100976887697281
0.98000 1.07043784562934041205 0.60083081014854244906 0.19736020113035257495 0.06188271973267929493
0.99000 1.06556345207887392945 0.59811185173334502352 0.19704201220762371238 0.06187442427483410418
1.00000 1.06071591817762467258 0.59540781668292686035 0.19672416829507391456 0.06186614217146765848
1.01000 1.05589523567883381006 0.59271872417365301100 0.19640671363398362614 0.06185789219870621580
1.02000 1.05110139633574273255 0.59004459338188808282 0.19608969246563331956 0.06184969313267599245
1.03000 1.04633439190159371890 0.58738544348399801542 0.19577314903130368928 0.06184156374950330187
1.04000 1.04159421412962971409 0.58474129365634841538 0.19545712757227542977 0.06183352282531441590
1.05000 1.03688085477309099858 0.58211216307530377900 0.19514167232982887468 0.06182558913623555780
1.06000 1.03219430558522007324 0.57949807091722937979 0.19482682754524463520 0.06181778145839299243
1.07000 1.02753455831925877284 0.57689903635849126839 0.19451263745980340580 0.06181011856791303327
1.08000 1.02290160472844937622 0.57431507857545405216 0.19419914631478565892 0.06180261924092189663
1.09000 1.01829543656603327406 0.57174621674448333764 0.19388639835147203350 0.06179530225354587514
1.10000 1.01371604558525207906 0.56919247004194395423 0.19357443781114294645 0.06178818638191118512
1.11000 1.00916342353934807008 0.56665385764420161951 0.19326330893507912001 0.06178129040214411921
1.12000 1.00463756218156330391 0.56413039872762149596 0.19295305596456105435 0.06177463309037096312
1.13000 1.00013845326513939327 0.56162211246856885705 0.19264372314086938842 0.06176823322271796091
